image_id,class,bbox,width,height,area
fc8f9dc5-b6a2-49f3-9bde-1f8ff382ca5f.jpg,Airplane,"(1825, 1880, 1996, 2027)",171,147,25137
fc8f9dc5-b6a2-49f3-9bde-1f8ff382ca5f.jpg,Airplane,"(1131, 1715, 1262, 1832)",131,117,15327
fc8f9dc5-b6a2-49f3-9bde-1f8ff382ca5f.jpg,Airplane,"(1222, 2148, 1309, 2207)",87,59,5133
fc8f9dc5-b6a2-49f3-9bde-1f8ff382ca5f.jpg,Airplane,"(1462, 2048, 1548, 2106)",86,58,4988
fc8f9dc5-b6a2-49f3-9bde-1f8ff382ca5f.jpg,Airplane,"(1472, 2249, 1558, 2311)",86,62,5332
fc8f9dc5-b6a2-49f3-9bde-1f8ff382ca5f.jpg,Airplane,"(1276, 2347, 1347, 2399)",71,52,3692
fc8f9dc5-b6a2-49f3-9bde-1f8ff382ca5f.jpg,Airplane,"(1491, 2386, 1561, 2435)",70,49,3430
fc8f9dc5-b6a2-49f3-9bde-1f8ff382ca5f.jpg,Airplane,"(1885, 2306, 1967, 2377)",82,71,5822
fc8f9dc5-b6a2-49f3-9bde-1f8ff382ca5f.jpg,Airplane,"(603, 1804, 754, 1950)",151,146,22046
fc8f9dc5-b6a2-49f3-9bde-1f8ff382ca5f.jpg,Airplane,"(203, 1015, 315, 1106)",112,91,10192
fc8f9dc5-b6a2-49f3-9bde-1f8ff382ca5f.jpg,Airplane,"(204, 1299, 284, 1382)",80,83,6640
fc8f9dc5-b6a2-49f3-9bde-1f8ff382ca5f.jpg,Airplane,"(240, 1572, 369, 1687)",129,115,14835
fc8f9dc5-b6a2-49f3-9bde-1f8ff382ca5f.jpg,Airplane,"(84, 1627, 194, 1722)",110,95,10450
fc8f9dc5-b6a2-49f3-9bde-1f8ff382ca5f.jpg,Airplane,"(226, 1724, 377, 1865)",151,141,21291
fc8f9dc5-b6a2-49f3-9bde-1f8ff382ca5f.jpg,Airplane,"(184, 2147, 326, 2265)",142,118,16756
fc8f9dc5-b6a2-49f3-9bde-1f8ff382ca5f.jpg,Truncated_airplane,"(0, 1013, 32, 1064)",32,51,1632
fc8f9dc5-b6a2-49f3-9bde-1f8ff382ca5f.jpg,Airplane,"(1251, 2216, 1329, 2272)",78,56,4368
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(891, 638, 994, 741)",103,103,10609
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(564, 587, 687, 692)",123,105,12915
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(523, 710, 664, 819)",141,109,15369
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(805, 880, 935, 996)",130,116,15080
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(458, 1001, 565, 1137)",107,136,14552
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(694, 1085, 754, 1159)",60,74,4440
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(387, 1298, 492, 1420)",105,122,12810
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(630, 1363, 686, 1438)",56,75,4200
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(687, 1521, 763, 1581)",76,60,4560
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(301, 1586, 436, 1733)",135,147,19845
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(641, 1618, 759, 1726)",118,108,12744
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(1202, 1499, 1299, 1612)",97,113,10961
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(1456, 1578, 1515, 1651)",59,73,4307
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(1721, 1625, 1826, 1761)",105,136,14280
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(1590, 1593, 1699, 1737)",109,144,15696
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(2014, 1832, 2140, 1956)",126,124,15624
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(1822, 2096, 1926, 2205)",104,109,11336
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(1326, 1698, 1438, 1805)",112,107,11984
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(1329, 1828, 1412, 1905)",83,77,6391
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(878, 1826, 996, 1939)",118,113,13334
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(628, 1771, 697, 1831)",69,60,4140
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(563, 1871, 695, 1984)",132,113,14916
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(555, 2012, 663, 2101)",108,89,9612
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(815, 2081, 927, 2191)",112,110,12320
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(1246, 2049, 1372, 2163)",126,114,14364
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(1483, 2251, 1609, 2374)",126,123,15498
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(2308, 1924, 2414, 2029)",106,105,11130
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(2452, 1831, 2522, 1905)",70,74,5180
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(2270, 2058, 2376, 2160)",106,102,10812
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(2233, 2176, 2357, 2290)",124,114,14136
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(2197, 2307, 2333, 2419)",136,112,15232
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(1879, 2350, 2011, 2467)",132,117,15444
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(1988, 1731, 2035, 1792)",47,61,2867
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Airplane,"(2477, 1347, 2537, 1405)",60,58,3480
dce20c6a-d661-4258-9c58-5507f38ce97e.jpg,Truncated_airplane,"(2480, 2424, 2556, 2559)",76,135,10260
03f84930-e2be-4c19-9afc-0dc26d02538e.jpg,Airplane,"(1713, 968, 1813, 1087)",100,119,11900
03f84930-e2be-4c19-9afc-0dc26d02538e.jpg,Airplane,"(2077, 1175, 2138, 1244)",61,69,4209
03f84930-e2be-4c19-9afc-0dc26d02538e.jpg,Airplane,"(864, 1015, 999, 1134)",135,119,16065
03f84930-e2be-4c19-9afc-0dc26d02538e.jpg,Airplane,"(641, 1230, 709, 1284)",68,54,3672
03f84930-e2be-4c19-9afc-0dc26d02538e.jpg,Airplane,"(744, 1336, 846, 1441)",102,105,10710
03f84930-e2be-4c19-9afc-0dc26d02538e.jpg,Airplane,"(1018, 1261, 1084, 1327)",66,66,4356
03f84930-e2be-4c19-9afc-0dc26d02538e.jpg,Airplane,"(1186, 1338, 1248, 1411)",62,73,4526
03f84930-e2be-4c19-9afc-0dc26d02538e.jpg,Airplane,"(1359, 1407, 1432, 1483)",73,76,5548
03f84930-e2be-4c19-9afc-0dc26d02538e.jpg,Airplane,"(1457, 1442, 1561, 1592)",104,150,15600
03f84930-e2be-4c19-9afc-0dc26d02538e.jpg,Airplane,"(1565, 1610, 1630, 1672)",65,62,4030
03f84930-e2be-4c19-9afc-0dc26d02538e.jpg,Airplane,"(1666, 1593, 1726, 1668)",60,75,4500
03f84930-e2be-4c19-9afc-0dc26d02538e.jpg,Airplane,"(1879, 1751, 1935, 1817)",56,66,3696
03f84930-e2be-4c19-9afc-0dc26d02538e.jpg,Airplane,"(2060, 1634, 2126, 1702)",66,68,4488
03f84930-e2be-4c19-9afc-0dc26d02538e.jpg,Airplane,"(2109, 1882, 2166, 1947)",57,65,3705
03f84930-e2be-4c19-9afc-0dc26d02538e.jpg,Airplane,"(2222, 1957, 2286, 2024)",64,67,4288
03f84930-e2be-4c19-9afc-0dc26d02538e.jpg,Airplane,"(2331, 2012, 2411, 2075)",80,63,5040
03f84930-e2be-4c19-9afc-0dc26d02538e.jpg,Airplane,"(2305, 2122, 2421, 2232)",116,110,12760
03f84930-e2be-4c19-9afc-0dc26d02538e.jpg,Airplane,"(2164, 2361, 2297, 2478)",133,117,15561
03f84930-e2be-4c19-9afc-0dc26d02538e.jpg,Airplane,"(860, 1446, 976, 1553)",116,107,12412
03f84930-e2be-4c19-9afc-0dc26d02538e.jpg,Airplane,"(1600, 150, 1632, 189)",32,39,1248
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(1517, 130, 1660, 267)",143,137,19591
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(1491, 496, 1568, 585)",77,89,6853
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(1390, 531, 1469, 625)",79,94,7426
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(1907, 668, 2037, 838)",130,170,22100
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(1710, 664, 1892, 847)",182,183,33306
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(1264, 975, 1431, 1146)",167,171,28557
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(1336, 1155, 1499, 1291)",163,136,22168
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(1388, 1332, 1506, 1435)",118,103,12154
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(1033, 1279, 1128, 1357)",95,78,7410
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(2276, 225, 2333, 308)",57,83,4731
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Truncated_airplane,"(2235, 1147, 2384, 1320)",149,173,25777
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(1646, 1682, 1734, 1791)",88,109,9592
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(1832, 1889, 2001, 2037)",169,148,25012
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(1890, 2317, 1975, 2390)",85,73,6205
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(1475, 2052, 1558, 2125)",83,73,6059
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(1478, 2261, 1560, 2324)",82,63,5166
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(1499, 2390, 1565, 2453)",66,63,4158
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(1134, 1726, 1262, 1842)",128,116,14848
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(1273, 2356, 1342, 2414)",69,58,4002
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(1246, 2223, 1331, 2280)",85,57,4845
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(1233, 2149, 1307, 2203)",74,54,3996
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(608, 1818, 754, 1957)",146,139,20294
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(209, 1021, 321, 1118)",112,97,10864
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(211, 1314, 292, 1397)",81,83,6723
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(241, 1578, 377, 1699)",136,121,16456
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(229, 1732, 377, 1872)",148,140,20720
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(90, 1638, 199, 1740)",109,102,11118
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Airplane,"(196, 2160, 328, 2285)",132,125,16500
b3c7c22d-9c71-4ff3-9146-e2f9ab2f9787.jpg,Truncated_airplane,"(0, 1019, 35, 1077)",35,58,2030
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(513, 839, 601, 913)",88,74,6512
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(548, 927, 609, 979)",61,52,3172
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(691, 1151, 759, 1218)",68,67,4556
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(698, 1325, 755, 1390)",57,65,3705
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(571, 1456, 635, 1515)",64,59,3776
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(537, 1690, 623, 1759)",86,69,5934
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(548, 1784, 627, 1852)",79,68,5372
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(558, 1870, 647, 1943)",89,73,6497
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(556, 1965, 646, 2041)",90,76,6840
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(543, 2057, 647, 2134)",104,77,8008
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(527, 2168, 630, 2250)",103,82,8446
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(932, 873, 1025, 948)",93,75,6975
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(941, 1040, 1035, 1120)",94,80,7520
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(929, 1126, 1029, 1216)",100,90,9000
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(922, 1215, 1022, 1306)",100,91,9100
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(934, 1592, 1032, 1663)",98,71,6958
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(936, 1693, 1030, 1772)",94,79,7426
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(957, 1810, 1028, 1886)",71,76,5396
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(945, 1922, 1042, 2007)",97,85,8245
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(933, 2141, 1037, 2227)",104,86,8944
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1276, 953, 1355, 1033)",79,80,6320
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1143, 1004, 1241, 1092)",98,88,8624
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1154, 1312, 1245, 1382)",91,70,6370
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1142, 1414, 1255, 1504)",113,90,10170
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1149, 1864, 1245, 1945)",96,81,7776
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1159, 2052, 1251, 2125)",92,73,6716
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1166, 2148, 1250, 2220)",84,72,6048
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1159, 2236, 1250, 2308)",91,72,6552
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1769, 850, 1860, 917)",91,67,6097
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1957, 691, 2039, 761)",82,70,5740
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1540, 938, 1636, 1006)",96,68,6528
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1764, 936, 1861, 1007)",97,71,6887
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1776, 1030, 1858, 1101)",82,71,5822
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1767, 1310, 1867, 1375)",100,65,6500
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1543, 1385, 1617, 1456)",74,71,5254
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1544, 1476, 1631, 1543)",87,67,5829
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1776, 1402, 1866, 1467)",90,65,5850
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1780, 1479, 1870, 1548)",90,69,6210
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1778, 1606, 1853, 1684)",75,78,5850
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1762, 1707, 1851, 1770)",89,63,5607
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1758, 1797, 1855, 1862)",97,65,6305
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1752, 1890, 1844, 1957)",92,67,6164
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1765, 2069, 1856, 2141)",91,72,6552
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1769, 2164, 1862, 2237)",93,73,6789
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1544, 1799, 1642, 1863)",98,64,6272
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1541, 1892, 1637, 1961)",96,69,6624
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1539, 1983, 1644, 2048)",105,65,6825
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1541, 2165, 1642, 2233)",101,68,6868
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(2378, 861, 2453, 924)",75,63,4725
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(2404, 1021, 2484, 1084)",80,63,5040
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(2153, 1035, 2239, 1096)",86,61,5246
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(2394, 1188, 2469, 1251)",75,63,4725
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(2152, 1289, 2237, 1346)",85,57,4845
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(2154, 1369, 2244, 1422)",90,53,4770
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(2394, 1346, 2482, 1405)",88,59,5192
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(2401, 1429, 2482, 1483)",81,54,4374
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(2389, 1565, 2469, 1649)",80,84,6720
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(2384, 1912, 2464, 1984)",80,72,5760
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(2388, 2006, 2463, 2062)",75,56,4200
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(2165, 1992, 2235, 2068)",70,76,5320
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(2047, 2166, 2104, 2265)",57,99,5643
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(2362, 2244, 2427, 2319)",65,75,4875
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(1237, 495, 1310, 562)",73,67,4891
996ba764-cd2a-49c0-9c9f-b166207de0ab.jpg,Airplane,"(2148, 190, 2206, 237)",58,47,2726
65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,"(1928, 2171, 2001, 2251)",73,80,5840
65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,"(2033, 2137, 2108, 2205)",75,68,5100
65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,"(2142, 1940, 2220, 2015)",78,75,5850
65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,"(1829, 2007, 1897, 2077)",68,70,4760
65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,"(1701, 1752, 1778, 1827)",77,75,5775
65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,"(1981, 1619, 2051, 1688)",70,69,4830
65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,"(2063, 1764, 2144, 1840)",81,76,6156
65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,"(1547, 1437, 1612, 1505)",65,68,4420
65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,"(1277, 1476, 1347, 1545)",70,69,4830
65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,"(655, 1474, 748, 1543)",93,69,6417
65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,"(647, 1392, 730, 1463)",83,71,5893
65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,"(653, 1300, 722, 1378)",69,78,5382
65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,"(715, 1217, 783, 1313)",68,96,6528
65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,"(907, 1214, 1001, 1283)",94,69,6486
65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,"(881, 1121, 984, 1186)",103,65,6695
65e32857-71dc-406b-8583-1ea6467a330f.jpg,Airplane,"(897, 942, 966, 1012)",69,70,4830
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(2258, 2188, 2319, 2256)",61,68,4148
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(2503, 2361, 2554, 2424)",51,63,3213
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(2385, 2198, 2441, 2251)",56,53,2968
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(2451, 2020, 2514, 2105)",63,85,5355
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Truncated_airplane,"(2537, 2031, 2564, 2101)",27,70,1890
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(2237, 2033, 2300, 2097)",63,64,4032
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(1787, 2443, 1874, 2514)",87,71,6177
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(2469, 1220, 2537, 1281)",68,61,4148
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(2082, 1136, 2140, 1185)",58,49,2842
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(2019, 1078, 2080, 1141)",61,63,3843
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(2310, 734, 2395, 802)",85,68,5780
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(2379, 664, 2449, 746)",70,82,5740
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(1870, 1024, 1915, 1092)",45,68,3060
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(1723, 720, 1783, 796)",60,76,4560
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(1877, 712, 1949, 791)",72,79,5688
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(1967, 693, 2035, 783)",68,90,6120
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(2154, 561, 2239, 625)",85,64,5440
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(2227, 496, 2297, 557)",70,61,4270
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(2329, 338, 2407, 410)",78,72,5616
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Truncated_airplane,"(2497, 391, 2560, 458)",63,67,4221
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Truncated_airplane,"(2485, 522, 2555, 588)",70,66,4620
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(2322, 240, 2393, 305)",71,65,4615
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(2386, 172, 2465, 241)",79,69,5451
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(1598, 2351, 1673, 2419)",75,68,5100
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Truncated_airplane,"(0, 1971, 29, 2039)",29,68,1972
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(138, 1976, 168, 2015)",30,39,1170
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(309, 751, 466, 917)",157,166,26062
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(287, 548, 357, 616)",70,68,4760
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(547, 631, 600, 705)",53,74,3922
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(1028, 609, 1089, 685)",61,76,4636
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(819, 930, 892, 1010)",73,80,5840
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(330, 452, 406, 525)",76,73,5548
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(327, 364, 407, 432)",80,68,5440
5f726a3d-9876-498f-90c5-9f9efae06c6a.jpg,Airplane,"(333, 275, 412, 352)",79,77,6083
c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Truncated_airplane,"(2491, 1590, 2558, 1712)",67,122,8174
c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,"(2315, 1468, 2450, 1601)",135,133,17955
c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,"(2286, 988, 2426, 1122)",140,134,18760
c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,"(2381, 843, 2512, 976)",131,133,17423
c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Truncated_airplane,"(2461, 714, 2559, 833)",98,119,11662
c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,"(1594, 1106, 1731, 1242)",137,136,18632
c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,"(1754, 822, 1827, 883)",73,61,4453
c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,"(1884, 608, 1958, 669)",74,61,4514
c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,"(1652, 569, 1724, 632)",72,63,4536
c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,"(1339, 947, 1469, 1084)",130,137,17810
c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,"(1259, 953, 1300, 1008)",41,55,2255
c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,"(1278, 910, 1307, 942)",29,32,928
c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,"(1311, 876, 1345, 913)",34,37,1258
c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,"(1275, 864, 1309, 901)",34,37,1258
c20b3c21-a6e9-46f7-8536-d4f92574e111.jpg,Airplane,"(1225, 832, 1271, 888)",46,56,2576
